P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
2077.0,0.4472797,0.4342802,0.211844,0.2038328,0.8045258,0.0659605,0.6853503,0.0063694,0.0191083,0.1458107,0.4,0.9923567,0.3220892,0.1111111,0.9285714,39900.0
4442.0,0.481765,0.0078793,0.1544349,0.1238054,0.8066186,0.0317425,0.6432648,0.0022831,0.0462329,0.084161,0.010274,0.9931507,0.3439624,0.0641975,0.7391304,46100.0
877.0,0.4424173,0.0114025,0.3021665,0.3026585,0.704675,0.1733181,0.6785714,0.0,0.0227273,0.1072464,0.012987,0.961039,0.4115942,0.0535714,1.0,27800.0
827.0,0.4981862,0.019347,0.0749698,0.0578313,0.9250302,0.0,0.8065693,0.0,0.0255474,0.0866667,0.0218978,0.9927007,0.2333333,0.0833333,0.5,43100.0
1991.0,0.4525364,0.1200402,0.2370668,0.1880734,0.8111502,0.0296334,0.6461717,0.0011601,0.0104408,0.1113402,0.1160093,0.9953596,0.3381443,0.0608696,0.6956522,20100.0
9510.0,0.4966351,0.0003155,0.081388,0.0536871,0.9537329,0.0029443,0.8547377,0.0015662,0.0101801,0.0394885,0.0,0.963195,0.2282813,0.2170819,0.5652174,46100.0
6438.0,0.4759242,0.0155328,0.1537745,0.120332,0.7910842,0.027959,0.6374046,0.0091603,0.0603053,0.0517553,0.0160305,0.9454198,0.4715889,0.0811997,0.3571429,62800.0
5510.0,0.484029,0.0005445,0.1139746,0.1030601,0.8575318,0.0087114,0.7041109,0.0062141,0.043021,0.0473588,0.0,0.9913958,0.3278689,0.0894886,0.4210526,43100.0
130.0,0.4923077,0.0,0.2307692,0.1363636,0.9,0.0,0.745098,0.0,0.0,0.2272727,0.0,1.0,0.3333333,0.2857143,1.0,14999.0
1357.0,0.4627856,0.0434783,0.2343405,0.2167353,0.8098747,0.0250553,0.6485569,0.0050934,0.0220713,0.1561605,0.0475382,1.0,0.3925501,0.0874317,0.7,14999.0
27485.0,0.4564672,0.0148081,0.362052,0.1670795,0.7817355,0.0,0.6324862,0.0029466,0.065046,0.1393521,0.0111234,0.9713444,0.5443479,0.0264977,0.3513514,84600.0
1821.0,0.4892916,0.1554091,0.1010434,0.0967742,0.9198243,0.0,0.7869634,0.0047695,0.0127186,0.0681481,0.1224165,0.9872814,0.3288889,0.1276596,0.6666667,31100.0
8.0,0.5,0.0,0.125,0.25,0.75,0.0,0.5,0.0,0.0,0.3333333,0.0,1.0,0.3333333,0.0,0.0,36300.0
3119.0,0.4857326,0.2487977,0.0907342,0.1009975,0.8784867,0.0185957,0.755,0.006,0.057,0.0627929,0.23,0.964,0.3814433,0.1633987,0.8181818,36500.0
331.0,0.4864048,0.0,0.1812689,0.1294118,0.9003021,0.0,0.7716535,0.007874,0.015748,0.0155039,0.0,0.992126,0.2248062,0.0952381,0.0,24000.0
1636.0,0.4871638,0.002445,0.1632029,0.0762813,0.9125917,0.0,0.7827529,0.0016584,0.0149254,0.0578125,0.0,0.9950249,0.109375,0.0526316,0.0,89400.0
199.0,0.5125628,0.0,0.1809045,0.1752577,0.8291457,0.0,0.6,0.0,0.025,0.1666667,0.0,1.0,0.21875,0.1,0.75,14999.0
730.0,0.4424658,0.0671233,0.2479452,0.1990172,0.8452055,0.0,0.6604361,0.0,0.0124611,0.0880682,0.0716511,1.0,0.2727273,0.0945946,0.6666667,25000.0
1619.0,0.4657196,0.0778258,0.2322421,0.1791908,0.8079061,0.0487956,0.6625,0.0015625,0.0203125,0.1478029,0.0765625,0.9453125,0.3808256,0.1041667,0.8,14999.0
930.0,0.5032258,0.0032258,0.0397849,0.047619,0.9204301,0.0,0.8148148,0.0061728,0.037037,0.0299401,0.0030864,1.0,0.2964072,0.0,1.0,66900.0
1478.0,0.4695535,0.123816,0.082544,0.0778061,0.9140731,0.0,0.7788845,0.0079681,0.0179283,0.0651769,0.0956175,0.9780876,0.2700186,0.1277955,0.4285714,32800.0
1090.0,0.4954128,0.0036697,0.0926606,0.0654545,0.9018349,0.0,0.7708895,0.0107817,0.0431267,0.0929095,0.0053908,0.8975741,0.3545232,0.1354167,0.2,46900.0
151.0,0.4437086,0.0,0.0993377,0.0714286,0.9403974,0.0,0.8461538,0.0,0.0192308,0.1612903,0.0,1.0,0.1290323,0.125,1.0,17800.0
254.0,0.484252,0.0,0.1377953,0.0992366,0.8622047,0.0,0.7476636,0.0186916,0.046729,0.0775862,0.0,0.9719626,0.2586207,0.1111111,0.0,36700.0
1072.0,0.4496269,0.4477612,0.1324627,0.1220339,0.8992537,0.0,0.7382199,0.0052356,0.0157068,0.1511111,0.382199,0.973822,0.4711111,0.1470588,0.8,14999.0
2163.0,0.5164124,0.060564,0.1086454,0.0764818,0.7845585,0.0,0.6208791,0.0010989,0.0956044,0.0666667,0.0582418,0.9285714,0.4728205,0.070922,0.25,186600.0
3220.0,0.4857143,0.0003106,0.0729814,0.0573671,0.9149068,0.0,0.8035874,0.0080717,0.0349776,0.0387931,0.0,0.9982063,0.225,0.0595745,0.8181818,48800.0
257453.0,0.4883066,0.0479583,0.1007291,0.082103,0.8727962,0.0164768,0.7337148,0.0043256,0.0410873,0.1071503,0.0486766,0.5801963,0.4025148,0.1316338,0.5514403,40100.0
2696.0,0.4918398,0.0155786,0.1005193,0.0875912,0.888724,0.0037092,0.7516484,0.0043956,0.0472527,0.0421053,0.0164835,0.9703297,0.2505263,0.060241,0.3,103700.0
232.0,0.5646552,0.0,0.1465517,0.0792079,0.8836207,0.0,0.7325581,0.0116279,0.0232558,0.0652174,0.0,1.0,0.2934783,0.0555556,1.0,22700.0
3212.0,0.4620174,0.369863,0.1562889,0.1666667,0.8770237,0.0370486,0.7578269,0.0018416,0.0110497,0.0804403,0.3489871,0.9861878,0.2929721,0.1580645,0.8461538,25800.0
1922.0,0.4693028,0.0010406,0.1768991,0.1480392,0.8350676,0.024974,0.6875,0.0066489,0.0319149,0.0505051,0.0013298,0.9933511,0.2891414,0.060241,0.6875,24500.0
795.0,0.5345912,0.0012579,0.0490566,0.0432432,0.8943396,0.0050314,0.7561983,0.0082645,0.0619835,0.0970149,0.0,0.9876033,0.3171642,0.2253521,0.0,46000.0
283.0,0.4664311,0.0,0.3533569,0.2781457,0.6219081,0.2155477,0.5728155,0.0,0.0194175,0.1344538,0.0,1.0,0.4369748,0.03125,1.0,15000.0
4419.0,0.4428604,0.0,0.2459833,0.1917141,0.7893189,0.0176511,0.6042094,0.0061602,0.0308008,0.0806984,0.0,0.9953799,0.3695139,0.0672269,0.5576923,28900.0
549.0,0.4571949,0.0018215,0.1420765,0.1375839,0.8834244,0.0,0.7327189,0.0046083,0.0184332,0.1069959,0.0,0.9953917,0.2098765,0.047619,0.0,23000.0
528.0,0.4545455,0.3920455,0.2102273,0.2222222,0.8276515,0.0,0.6239316,0.0,0.0128205,0.1490909,0.3076923,1.0,0.3890909,0.0779221,0.5,14999.0
493.0,0.474645,0.020284,0.1703854,0.1505792,0.8701826,0.0,0.7177033,0.0047847,0.0191388,0.1399177,0.0143541,0.9952153,0.3374486,0.1698113,1.0,21800.0
2152.0,0.4981413,0.0274164,0.0841078,0.0518519,0.6840149,0.0,0.53814,0.0052247,0.153605,0.0859599,0.0250784,0.9655172,0.4116523,0.027027,0.7407407,91700.0
17.0,0.4705882,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4444444,0.0,1.0,0.1111111,0.0,0.0,14999.0
339.0,0.4926254,0.0,0.2654867,0.1918605,0.8584071,0.0,0.6736111,0.0,0.0069444,0.2173913,0.0,0.9930556,0.2934783,0.0740741,0.8,18000.0
2200.0,0.4931818,0.0,0.1754545,0.1085202,0.8622727,0.0177273,0.7086331,0.001199,0.0239808,0.0490308,0.0,1.0,0.3306727,0.0446097,0.5555556,41700.0
1470.0,0.4462585,0.7503401,0.1707483,0.1769042,0.8666667,0.0,0.650647,0.0,0.012939,0.1013289,0.6968577,0.9981516,0.3870432,0.1891892,0.4285714,14999.0
112.0,0.4821429,0.0267857,0.1964286,0.1034483,0.875,0.0,0.7111111,0.0,0.0222222,0.0425532,0.0222222,1.0,0.106383,0.0,0.0,14999.0
204.0,0.504902,0.0,0.1666667,0.0990099,0.9068627,0.0,0.7662338,0.0,0.012987,0.0253165,0.0,1.0,0.2025316,0.0909091,0.0,15500.0
325.0,0.4984615,0.0153846,0.0984615,0.0797546,0.7230769,0.1784615,0.71875,0.0,0.0416667,0.0204082,0.0,0.9895833,0.2346939,0.0909091,0.0,23400.0
29911.0,0.4884491,0.01685,0.0837819,0.0746356,0.8098024,0.0035104,0.632018,0.0025666,0.0686558,0.0407755,0.0161213,0.9495509,0.3583628,0.0498527,0.1408451,92400.0
10753.0,0.4713103,0.0270622,0.206175,0.1379068,0.8205152,0.0,0.6429495,0.0023717,0.0482967,0.0415375,0.0269513,0.9890039,0.338293,0.0409739,0.4883721,78600.0
284.0,0.4964789,0.0,0.1901408,0.1398601,0.8626761,0.0,0.6545455,0.0,0.0090909,0.1791045,0.0,1.0,0.380597,0.24,1.0,14999.0
1633.0,0.4819351,0.0006124,0.1567667,0.1394799,0.8120024,0.0422535,0.6794425,0.0052265,0.0627178,0.0756844,0.0,0.7421603,0.468599,0.1703704,0.0,37100.0
4008.0,0.491018,0.000998,0.1182635,0.0764706,0.9111776,0.0,0.7967146,0.0047912,0.0246407,0.0318091,0.0013689,0.9979466,0.1457919,0.0798319,0.4,50800.0
5229.0,0.4815452,0.2558807,0.1111111,0.0770933,0.9288583,0.0,0.8229847,0.0021786,0.0185185,0.0442478,0.1960784,0.995098,0.2056221,0.1780303,0.6222222,50100.0
802.0,0.446384,0.0448878,0.2082294,0.1576577,0.8553616,0.021197,0.7077922,0.0,0.0292208,0.0609756,0.0454545,1.0,0.1920732,0.1573034,1.0,25600.0
8926.0,0.4864441,0.024311,0.1071028,0.0826789,0.8350885,0.0039211,0.6945357,0.0086593,0.0991341,0.0722992,0.0253807,0.8510003,0.3720222,0.0876945,0.475,53500.0
774.0,0.4677003,0.0,0.1821705,0.1262136,0.874677,0.0,0.7169811,0.0031447,0.0157233,0.0563798,0.0,0.9968553,0.2433234,0.0731707,0.75,21600.0
19872.0,0.4668378,0.3085749,0.1645028,0.1303445,0.8298611,0.0315519,0.6892502,0.0018067,0.0356175,0.0929416,0.2719061,0.9930314,0.2533068,0.1011064,0.3654822,51700.0
562.0,0.5142349,0.0,0.183274,0.1135531,0.905694,0.0,0.7652582,0.0,0.0140845,0.0533333,0.0,0.9812207,0.2044444,0.0882353,1.0,21300.0
995.0,0.5015075,0.0,0.0432161,0.0403226,0.9175879,0.0,0.8,0.0061538,0.04,0.1263441,0.0,1.0,0.327957,0.0566038,0.6969697,35200.0
480.0,0.4895833,0.0,0.125,0.1183673,0.8854167,0.0,0.7257143,0.0114286,0.0171429,0.0223464,0.0,1.0,0.150838,0.0625,1.0,42500.0
2287.0,0.5098382,0.0004373,0.0262352,0.0454951,0.9462178,0.0078706,0.8538324,0.0053476,0.0249554,0.065,0.0,0.9714795,0.3616667,0.3730769,0.5,38600.0
3169.0,0.4887977,0.0006311,0.1543074,0.1117284,0.8778795,0.0,0.7218984,0.0016653,0.0383014,0.0718702,0.0016653,0.9966694,0.3068006,0.079646,0.3333333,87200.0
20322.0,0.4783486,0.1743431,0.1332546,0.095557,0.8395335,0.0114162,0.6839301,0.0048321,0.0483211,0.0671521,0.1797795,0.9921943,0.3770227,0.0382803,0.4166667,58500.0
27089.0,0.4724427,0.1471815,0.1896711,0.1354699,0.872642,0.0081583,0.7233438,0.0015164,0.0243579,0.0222408,0.1259596,0.9944081,0.1791308,0.0561514,0.4418605,51600.0
3072.0,0.4804688,0.0016276,0.1038411,0.0758145,0.9264323,0.016276,0.8197998,0.0022247,0.0111235,0.1429933,0.0,0.0878754,0.5853194,0.2115385,0.7142857,14999.0
54.0,0.4444444,0.0,0.2037037,0.2,0.8703704,0.0,0.6666667,0.0,0.0,0.4166667,0.0,1.0,0.1666667,0.25,1.0,14999.0
94.0,0.5212766,0.0,0.1808511,0.1555556,0.9255319,0.0,0.8125,0.0,0.03125,0.1351351,0.0,1.0,0.3243243,0.3333333,0.0,14999.0
291.0,0.532646,0.0446735,0.0687285,0.0588235,0.9278351,0.0,0.8217822,0.009901,0.009901,0.0471698,0.039604,0.960396,0.3867925,0.0652174,0.0,30300.0
678.0,0.4985251,0.0,0.2271386,0.1411765,0.879056,0.0,0.7069597,0.0,0.007326,0.125,0.0,1.0,0.224359,0.1454545,0.5,18300.0
3836.0,0.4861835,0.0065172,0.0912409,0.0821918,0.8766945,0.0,0.7277556,0.0039841,0.0358566,0.0522341,0.0066401,0.9933599,0.3001888,0.0596026,0.5833333,43300.0
25474.0,0.4754652,0.3819188,0.1201225,0.1024547,0.8394441,0.0194316,0.683153,0.0040848,0.0617134,0.0688734,0.3440053,0.8265622,0.5193257,0.1078905,0.3057325,64300.0
174.0,0.4770115,0.0,0.1264368,0.0769231,0.8678161,0.0,0.6875,0.0,0.046875,0.2727273,0.0,1.0,0.2613636,0.1176471,1.0,34200.0
1539.0,0.4938272,0.0,0.1364522,0.114249,0.8726446,0.0,0.7037037,0.005291,0.0405644,0.055,0.0,0.9770723,0.3116667,0.0966184,0.6666667,43600.0
132.0,0.5075758,0.0,0.2045455,0.1076923,0.9090909,0.0,0.7884615,0.0,0.0192308,0.5272727,0.0,1.0,0.4,0.0,1.0,46000.0
191.0,0.486911,0.0,0.3664921,0.2346939,0.8167539,0.0,0.6195652,0.0,0.0,0.2520325,0.0,1.0,0.3821138,0.0,1.0,14999.0
9989.0,0.4928421,0.0369406,0.1087196,0.0856692,0.829112,0.0,0.6458232,0.0034196,0.0522716,0.0752202,0.0454323,0.9235467,0.5423537,0.0370199,0.2121212,156900.0
1332.0,0.4902402,0.0,0.1306306,0.0854197,0.8783784,0.006006,0.7379032,0.0020161,0.0403226,0.040619,0.0,0.9939516,0.3384913,0.0891089,0.5,33400.0
140.0,0.4785714,0.6928571,0.1285714,0.109589,0.9357143,0.0,0.7906977,0.0,0.0,0.1730769,0.6976744,1.0,0.2692308,0.4444444,0.0,15000.0
3967.0,0.4597933,0.0713385,0.2185531,0.175455,0.8086715,0.0365516,0.6543665,0.00123,0.0270603,0.1006637,0.0670357,0.9944649,0.3877212,0.1061776,0.8666667,18700.0
6684.0,0.4929683,0.0234889,0.13076,0.0908823,0.902304,0.0,0.7704123,0.0016168,0.0303153,0.0232925,0.0246564,0.9963622,0.2297671,0.0698254,0.2,58800.0
2081.0,0.4872657,0.0144161,0.1263815,0.1012184,0.8173955,0.0,0.6560088,0.0011025,0.0463065,0.038176,0.0176406,0.9977949,0.3107105,0.0300429,0.25,50900.0
2063.0,0.5021813,0.0058168,0.1400873,0.0817916,0.8933592,0.0,0.7638191,0.0025126,0.0339196,0.1959596,0.0075377,0.8680905,0.4393939,0.0837989,0.8235294,51500.0
1478.0,0.4370771,0.485115,0.1562923,0.1478365,0.8836265,0.0,0.7234043,0.001773,0.0230496,0.1061807,0.4397163,1.0,0.199683,0.1949686,1.0,38400.0
1389.0,0.5017999,0.0028798,0.1223902,0.0867052,0.9085673,0.0,0.7916667,0.0019841,0.0376984,0.1280277,0.0019841,0.984127,0.2110727,0.0578512,0.375,102200.0
452.0,0.4845133,0.0,0.1615044,0.1287554,0.8761062,0.0,0.6745562,0.0,0.0059172,0.1507538,0.0,0.7100592,0.3969849,0.2,1.0,14999.0
1203.0,0.4912718,0.0008313,0.1978387,0.0980392,0.8985869,0.0008313,0.7760532,0.0022173,0.0399113,0.0259179,0.0,0.9955654,0.2915767,0.1445783,0.0,38200.0
279.0,0.4731183,0.0,0.1003584,0.1292517,0.8853047,0.0,0.6947368,0.0,0.0315789,0.0776699,0.0,1.0,0.1553398,0.2666667,0.0,20100.0
2140.0,0.4934579,0.0130841,0.1897196,0.1531365,0.8252336,0.0,0.6409666,0.0057537,0.0471807,0.0823654,0.009206,0.7548907,0.532207,0.1269036,0.5,22500.0
1762.0,0.4500568,0.030647,0.2088536,0.1351909,0.7565267,0.0,0.5592593,0.0074074,0.0716049,0.3778802,0.0259259,0.9925926,0.3079877,0.0298013,0.6190476,134700.0
6577.0,0.4812224,0.2878212,0.1444428,0.1254396,0.8835335,0.0030409,0.7383409,0.0053652,0.0359059,0.0623065,0.2637227,0.9867932,0.2685759,0.1206897,0.625,52400.0
1507.0,0.4744526,0.0033179,0.0889184,0.094697,0.8905109,0.0,0.7531083,0.0053286,0.0337478,0.1584454,0.0071048,0.9786856,0.3856502,0.1439394,0.4,38400.0
299.0,0.5518395,0.0033445,0.1438127,0.0820896,0.9364548,0.0,0.8380952,0.0,0.0190476,0.0540541,0.0095238,0.9904762,0.2252252,0.16,0.0,35400.0
5588.0,0.480136,0.0055476,0.1361847,0.1091222,0.7045455,0.1193629,0.6150121,0.0014528,0.0682809,0.1148736,0.0038741,0.9859564,0.4106301,0.076087,0.65,25500.0
762.0,0.4868766,0.0,0.1076115,0.1253197,0.8648294,0.0419948,0.7773852,0.0035336,0.0176678,0.0811688,0.0,0.9858657,0.3116883,0.0882353,0.2,27100.0
1353.0,0.4685883,0.0,0.1611234,0.1599444,0.8610495,0.0,0.6838235,0.0018382,0.0257353,0.0872483,0.0,0.9981618,0.340604,0.0943396,0.875,21400.0
1001.0,0.4605395,0.00999,0.1848152,0.1388889,0.8721279,0.0,0.7097561,0.004878,0.0121951,0.1008772,0.004878,0.9804878,0.247807,0.0714286,0.0,27200.0
286.0,0.5,0.0,0.0804196,0.0559441,0.8916084,0.0,0.7575758,0.020202,0.0505051,0.1160714,0.0,0.979798,0.3571429,0.0526316,1.0,22700.0
962.0,0.452183,0.1403326,0.2681913,0.1973435,0.7681913,0.1091476,0.6978193,0.0031153,0.0560748,0.0957746,0.105919,0.9937695,0.2,0.1123596,1.0,45100.0
2199.0,0.4974989,0.0045475,0.2337426,0.0995475,0.8663029,0.0,0.7394439,0.0020597,0.0370752,0.3252259,0.0020597,0.9670443,0.3703961,0.0582524,0.5454545,69100.0
2959.0,0.4515039,0.000338,0.2636026,0.2082563,0.781345,0.0581277,0.6388657,0.0025021,0.0241868,0.0330645,0.0,1.0,0.3032258,0.0316623,0.1111111,42800.0
326.0,0.4815951,0.0,0.3496933,0.1183432,0.797546,0.0,0.6402439,0.0,0.0365854,0.9206196,0.0,0.9939024,0.1030978,0.0769231,0.6086957,118100.0
316.0,0.5094937,0.0,0.1202532,0.0516129,0.8765823,0.0,0.7190083,0.0082645,0.0330579,0.0396825,0.0,1.0,0.2222222,0.0384615,0.5,27200.0
6986.0,0.4408818,0.4142571,0.2174349,0.18766,0.8415402,0.0234755,0.6751546,0.0018188,0.0160058,0.0784445,0.3604947,0.9970899,0.3013745,0.1183036,0.6734694,26600.0
1114.0,0.4982047,0.0,0.1813285,0.1341682,0.8734291,0.021544,0.721519,0.0025316,0.0177215,0.1183036,0.0,0.9265823,0.328125,0.2077922,0.7692308,23500.0
4299.0,0.4947662,0.0167481,0.1209584,0.0819521,0.9204466,0.0,0.8130841,0.0018692,0.0224299,0.0469121,0.0130841,0.9981308,0.111639,0.0765766,0.7142857,67200.0
1478.0,0.4966171,0.6021651,0.1001353,0.0806452,0.9242219,0.0,0.7802198,0.0,0.0241758,0.0151515,0.5274725,0.8967033,0.1168831,0.1126761,0.0,136400.0
237.0,0.5147679,0.0,0.1729958,0.1130435,0.92827,0.0,0.8,0.0,0.0,0.279661,0.0,0.9529412,0.3559322,0.25,1.0,14999.0
106.0,0.5471698,0.0,0.1132075,0.0,0.9056604,0.0,0.7142857,0.0,0.0,0.3396226,0.0,1.0,0.6415094,0.0,1.0,14999.0
375.0,0.4426667,0.0133333,0.2933333,0.2679426,0.6346667,0.2293333,0.6456693,0.0,0.0314961,0.0729927,0.0,0.992126,0.3211679,0.0204082,1.0,38800.0
5303.0,0.4887799,0.0090515,0.1112578,0.0793065,0.9377711,0.0211201,0.8944175,0.0,0.0200243,0.0322959,0.0066748,0.9908981,0.0275984,0.0769231,0.0952381,298700.0
1081.0,0.4708603,0.0462535,0.1748381,0.1993007,0.8834413,0.0,0.7098321,0.0,0.0119904,0.2057143,0.0527578,0.9976019,0.3542857,0.1449275,0.9285714,14999.0
229.0,0.5240175,0.0,0.1572052,0.1376147,0.9257642,0.0,0.7875,0.0,0.0,0.0361446,0.0,1.0,0.2168675,0.0666667,0.5,51700.0
2029.0,0.4908822,0.0009857,0.0951207,0.0677638,0.9048793,0.0,0.7753934,0.0042918,0.0386266,0.015493,0.0,0.9971388,0.2225352,0.0934066,0.6666667,46300.0
13950.0,0.4970609,0.0007168,0.1034409,0.0647092,0.9365591,0.0056631,0.826533,0.0016702,0.0138392,0.0389819,0.0002386,0.9859222,0.3084155,0.1838734,0.3333333,50600.0
1522.0,0.4967148,0.0,0.0919842,0.0809399,0.9099869,0.0,0.7968198,0.0053004,0.0282686,0.0751634,0.0,0.9946996,0.3202614,0.0619469,1.0,37000.0
120.0,0.4666667,0.0,0.1833333,0.125,0.8916667,0.0,0.7111111,0.0,0.0,0.1,0.0,1.0,0.2,0.3,0.0,20900.0
294.0,0.5136054,0.0,0.2142857,0.0699301,0.9353741,0.0,0.8348624,0.0,0.0091743,0.0603448,0.0,1.0,0.2586207,0.1333333,0.0,32800.0
401.0,0.4538653,0.0,0.1770574,0.1415525,0.8379052,0.0,0.652439,0.0060976,0.0426829,0.0681818,0.0,1.0,0.3238636,0.08,0.0,19400.0
15392.0,0.4997401,0.04171,0.0543789,0.0463636,0.9304184,0.0001299,0.851298,0.0035306,0.0527518,0.0243161,0.0454829,0.8934579,0.2510638,0.1255028,0.1142857,255600.0
185.0,0.5243243,0.0,0.0810811,0.0681818,0.9027027,0.0,0.7192982,0.0,0.0350877,0.3214286,0.0,1.0,0.702381,0.3333333,0.0,42500.0
874.0,0.4805492,0.0,0.124714,0.1013216,0.9038902,0.0,0.7667732,0.0031949,0.028754,0.021875,0.0,1.0,0.18125,0.0454545,0.0,44000.0
99.0,0.5353535,0.0,0.1010101,0.0869565,0.9090909,0.0,0.7692308,0.0,0.0,0.0,0.0,1.0,0.1794872,0.2,0.0,25200.0
11.0,0.5454545,0.0,0.1818182,0.2,0.5454545,0.0,0.4285714,0.0,0.1428571,0.2222222,0.0,1.0,0.8888889,0.0,0.0,0.0
13096.0,0.4732743,0.1437844,0.1587508,0.1003189,0.9040929,0.0134392,0.7965141,0.00126,0.0178496,0.0235801,0.1226375,0.9937001,0.0797621,0.1081831,0.2941176,59900.0
1183.0,0.4513948,0.0025359,0.1792054,0.1355932,0.8647506,0.0,0.7035491,0.0083507,0.0208768,0.0626223,0.006263,0.9979123,0.3033268,0.0902778,1.0,22400.0
13176.0,0.4545386,0.6993777,0.1304645,0.108251,0.8446418,0.0060716,0.670122,0.0038618,0.0506098,0.079169,0.6347561,0.9796748,0.3688939,0.1389397,0.6,17800.0
21222.0,0.4869946,0.3681557,0.0800113,0.0834941,0.8736217,0.0112619,0.7256768,0.0049585,0.0418118,0.2066766,0.3244438,0.9603324,0.4923453,0.135451,0.4363636,45900.0
150.0,0.5866667,0.0,0.22,0.1612903,0.8333333,0.0,0.641791,0.0,0.0149254,0.0945946,0.0,1.0,0.2567568,0.0,1.0,14999.0
34978.0,0.6516668,0.3443021,0.051804,0.0572882,0.5770198,0.3675739,0.7744329,0.0019602,0.0357043,0.0988013,0.4304116,0.9207505,0.4076972,0.1892231,0.5172414,51000.0
939.0,0.5101171,0.0,0.112886,0.1086957,0.8423855,0.0,0.6796875,0.0052083,0.0494792,0.1232877,0.0,0.9869792,0.3173516,0.0776699,0.7,16700.0
1125.0,0.4453333,0.4702222,0.1857778,0.1858974,0.8755556,0.0,0.7069767,0.0,0.027907,0.0831557,0.3906977,1.0,0.249467,0.173913,1.0,28300.0
483.0,0.552795,0.0020704,0.0621118,0.037037,0.863354,0.0,0.7700535,0.0,0.0802139,0.1095238,0.0053476,0.9893048,0.1904762,0.1764706,0.1428571,116000.0
1269.0,0.4736013,0.000788,0.213554,0.1721557,0.7762017,0.0890465,0.6776316,0.002193,0.0504386,0.3846154,0.002193,0.997807,0.4534413,0.1129032,0.5,35200.0
10897.0,0.4821511,0.0826833,0.0381756,0.0357966,0.8317886,0.0,0.6729147,0.0042174,0.0880975,0.1613284,0.0848172,0.60403,0.5138534,0.0533774,0.1588785,73500.0
306.0,0.4901961,0.0,0.2189542,0.1217949,0.8627451,0.0,0.7293233,0.0,0.0225564,0.2962963,0.0,0.9924812,0.3439153,0.1818182,0.75,16900.0
11820.0,0.493824,0.0033841,0.1228426,0.0857429,0.8115905,0.0230118,0.6642226,0.0103515,0.0636187,0.0482348,0.0021566,0.9775717,0.4365764,0.0947562,0.4871795,36200.0
613.0,0.4665579,0.004894,0.274062,0.1987768,0.776509,0.137031,0.7474747,0.0,0.0151515,0.0616114,0.0,0.989899,0.2796209,0.1041667,0.0,17200.0
531.0,0.4632768,0.5555556,0.165725,0.1157895,0.9020716,0.0,0.7839196,0.0100503,0.0150754,0.1076233,0.5025126,0.9899497,0.2017937,0.2105263,0.5714286,23300.0
7423.0,0.5066685,0.1146437,0.0021555,0.0057346,0.9831604,0.00714,0.9691479,0.0,0.0029383,0.0308495,0.1243879,0.9382958,0.1172283,0.2102151,0.0,0.0
1946.0,0.4594039,0.0935252,0.1963001,0.1634981,0.8473792,0.0354573,0.7113543,0.004104,0.0205198,0.1430246,0.1067031,0.627907,0.3048066,0.1390135,0.7,25000.0
4419.0,0.4847251,0.0434487,0.1674587,0.1383399,0.8368409,0.0239873,0.699586,0.0076878,0.0502661,0.049466,0.035482,0.9846245,0.3715571,0.1105121,0.48,34100.0
5100.0,0.5801961,0.0580392,0.1417647,0.1644092,0.6398039,0.2570588,0.6974026,0.0051948,0.0298701,0.0434783,0.0006494,0.9967532,0.2987578,0.0591837,0.5,31500.0
760.0,0.4894737,0.0,0.1855263,0.1262887,0.8828947,0.0,0.7401316,0.0065789,0.0197368,0.0759878,0.0,1.0,0.2370821,0.0363636,1.0,24400.0
1244.0,0.4565916,0.0,0.2258842,0.1745562,0.846463,0.0,0.6598131,0.0,0.0168224,0.0759931,0.0,0.9981308,0.2400691,0.0461538,0.5,21300.0
1616.0,0.5012376,0.0216584,0.1701733,0.1414392,0.8081683,0.0563119,0.6994907,0.0050934,0.0458404,0.0768025,0.0135823,0.9066214,0.3056426,0.1223404,0.5,32800.0
346.0,0.4768786,0.017341,0.1560694,0.0662983,0.8930636,0.0,0.7664234,0.0,0.0364964,0.1045752,0.0072993,1.0,0.3464052,0.0357143,0.7142857,26400.0
591.0,0.499154,0.0033841,0.1658206,0.1047297,0.857868,0.0,0.6991525,0.0084746,0.0466102,0.059761,0.0,1.0,0.1832669,0.1086957,0.0,28600.0
9405.0,0.4926103,0.5270601,0.0480595,0.0574183,0.9489633,0.0,0.8538206,0.0033223,0.0232558,0.0866487,0.4835733,0.968254,0.1227242,0.3144654,0.8333333,39200.0
5445.0,0.4595041,0.0416896,0.2503214,0.1930003,0.8016529,0.0027548,0.6092874,0.001201,0.0324259,0.0454719,0.0360288,0.9975981,0.3637753,0.0308642,0.4,44400.0
6243.0,0.4813391,0.0115329,0.1135672,0.0926498,0.8734583,0.0,0.7356924,0.003495,0.0602883,0.0280255,0.0126693,0.9654871,0.2267516,0.0668486,0.1818182,149400.0
296.0,0.4493243,0.0,0.1317568,0.1042945,0.9256757,0.0,0.8037383,0.0,0.0093458,0.0530973,0.0,1.0,0.1858407,0.2105263,1.0,19100.0
433.0,0.4849885,0.0,0.2032333,0.1434978,0.8822171,0.0,0.7102273,0.0,0.0,0.1578947,0.0,0.9943182,0.3301435,0.125,0.5714286,24100.0
