P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
137.0,0.0,0.5260116,0.7664234,0.0072993,0.4375,5.4678899,0.7142857,26400.0
236.0,0.0033841,0.5194585,0.6991525,0.0,0.0,6.3421053,0.0,28600.0
2709.0,0.0071239,0.5037746,0.8538206,0.4835733,0.1400778,5.7754078,0.8333333,39200.0
2498.0,0.0029385,0.5087236,0.6092874,0.0360288,0.1680672,5.8744076,0.4,44400.0
2289.0,0.0248278,0.5683165,0.7356924,0.0126693,0.3333333,6.8200514,0.1818182,149400.0
107.0,0.0,0.4898649,0.8037383,0.0,0.1666667,5.8068182,1.0,19100.0
176.0,0.0023095,0.4642032,0.7102273,0.0,0.2121212,5.3333333,0.5714286,24100.0
14222.0,0.0067489,0.5272732,0.617494,0.0035157,0.1423729,6.1751982,0.6380952,89800.0
847.0,0.01,0.4630303,0.8937426,0.0035419,0.4642857,8.6813922,0.3461538,112800.0
126.0,0.0,0.5115512,0.6666667,0.0,0.2727273,4.9724771,0.6666667,20400.0
341.0,0.002079,0.456341,0.7653959,0.2052786,0.1052632,5.4497992,0.5,17500.0
84.0,0.0,0.6046512,0.6071429,0.0,0.0059642,6.5671642,0.0,68600.0
125.0,0.0,0.4511785,0.712,0.0,0.175,5.2666667,0.7142857,14999.0
7.0,0.0,0.5,0.7142857,0.0,0.0,5.8333333,0.0,14999.0
205.0,0.0,0.4949664,0.8,0.0,0.6,6.6666667,1.0,38600.0
12749.0,0.0302407,0.5629395,0.7628049,0.0348263,0.264214,6.5050038,0.1962025,132400.0
1681.0,0.0039766,0.5967251,0.7685901,0.0232005,0.2993197,5.8860215,0.4545455,61500.0
24.0,0.0,0.40625,0.875,0.0,0.0,6.125,0.0,14999.0
2214.0,0.0159279,0.2853439,0.567299,0.0171635,0.2909091,6.6235549,0.625,73100.0
6279.0,0.0290689,0.5679692,0.831024,0.4134416,0.3434343,7.6862532,0.3529412,108600.0
3548.0,0.0347342,0.5495107,0.8306088,0.0031003,0.5277778,7.349356,0.4210526,193800.0
188.0,0.0,0.4729167,0.7021277,0.0,0.212766,4.953125,0.9,18300.0
1091.0,0.0548797,0.5241957,0.9055912,0.020165,0.44,8.5782313,0.4545455,194100.0
980.0,0.0004058,0.4630682,0.7061224,0.0989796,0.1011236,5.9266212,0.7777778,33200.0
7459.0,0.0169256,0.5654023,0.8771953,0.0029495,0.5085714,7.6473183,0.4157303,185400.0
760.0,0.0099889,0.4866815,0.7105263,0.0013158,0.1037736,5.5574614,0.5454545,44300.0
861.0,0.0052834,0.4860711,0.7224158,0.0011614,0.1617647,6.1382824,0.5454545,31700.0
4702.0,0.0200144,0.5560163,0.741174,0.0057422,0.2295082,6.4163701,0.3571429,72500.0
692.0,0.018768,0.512512,0.8468208,0.0028902,0.3913043,9.2317073,0.6666667,500001.0
639.0,0.0012012,0.4204204,0.6807512,0.0,0.1428571,6.0798226,0.8,34900.0
400.0,0.0055814,0.4855814,0.7975,0.005,0.1956522,5.517134,0.2222222,27000.0
33.0,0.0,0.5285714,0.7272727,0.0,0.1666667,6.6785714,0.25,36900.0
1374.0,0.0012012,0.4474474,0.6899563,0.0058224,0.25,5.4124726,0.6111111,30400.0
4408.0,0.002214,0.4577286,0.7361615,0.0369782,0.1555286,5.4227331,0.5078125,22800.0
424.0,0.0,0.512931,0.7028302,0.0023585,0.2631579,5.9692737,0.4,41800.0
92.0,0.0,0.455814,0.6304348,0.076087,0.1,5.4225352,1.0,17400.0
166.0,0.0020202,0.4989899,0.813253,0.0060241,0.0909091,5.4071429,0.0,27000.0
64.0,0.0048544,0.4563107,0.8125,0.5,0.0,5.78,0.0,20000.0
275.0,0.0044183,0.4801178,0.7018182,0.0,0.0,5.5299145,0.0,15100.0
502.0,0.0,0.4915751,0.752988,0.063745,0.1206897,5.672973,0.5714286,31400.0
1590.0,0.0015228,0.4350254,0.6031447,0.0,0.2066667,6.3045078,0.6774194,20800.0
3.0,0.0,0.2222222,1.0,0.0,0.0,6.0,0.0,26300.0
6759.0,0.0044632,0.4155297,0.6995118,0.5599941,0.2039911,6.0209864,0.423913,26400.0
1377.0,0.0594663,0.5570521,0.8467683,0.0021786,0.5915493,7.9354582,0.1428571,256100.0
1200.0,0.0011344,0.5161656,0.84,0.0083333,0.28,6.2875696,0.5714286,37100.0
3091.0,0.0568956,0.5884262,0.8731802,0.0067939,0.6464646,7.151412,0.078125,209500.0
1160.0,0.0139053,0.5094675,0.7913793,0.0025862,0.1176471,6.6937738,0.0,98900.0
448.0,0.0016,0.4984,0.7433036,0.0,0.1111111,6.5440252,1.0,39800.0
2391.0,0.0093248,0.485063,0.6453367,0.0012547,0.0758294,6.9436997,0.375,34200.0
10658.0,0.0077062,0.4767011,0.7448865,0.2106399,0.2127139,5.9163758,0.6494253,37000.0
754.0,0.0075834,0.487361,0.7161804,0.0039788,0.0689655,6.9508197,0.0,47200.0
332.0,0.0012547,0.5069009,0.6987952,0.0,0.2631579,6.1171875,0.6,35200.0
968.0,0.0015106,0.472432,0.7179752,0.0,0.32,5.8355958,0.375,42000.0
613.0,0.0,0.5395062,0.817292,0.0,0.2380952,6.0538194,0.2,47100.0
10424.0,0.0140544,0.5846488,0.5472947,0.0899847,0.1012799,5.1738139,0.3626374,103400.0
8470.0,0.0117175,0.5478025,0.8737898,0.0012987,0.3957219,7.306214,0.6081081,143700.0
1884.0,0.0064848,0.6048748,0.5403397,0.0021231,0.0255682,5.759116,0.1111111,87700.0
646.0,0.0030976,0.5136809,0.8049536,0.0092879,0.270073,5.4566474,0.2432432,77400.0
5063.0,0.0032543,0.5148768,0.6719336,0.0005925,0.1498471,6.6659061,0.4693878,48000.0
1703.0,0.0120716,0.4304807,0.6711685,0.2571932,0.1512195,5.5744467,0.516129,28800.0
2199.0,0.006646,0.4220204,0.9017735,0.0013643,0.3409091,8.0,0.3333333,76800.0
164.0,0.0,0.494898,0.652439,0.0,0.0222222,5.4098361,1.0,28600.0
131.0,0.0,0.4365325,0.6335878,0.0152672,0.0131579,5.1311475,1.0,14999.0
135.0,0.0,0.656051,0.8,0.0074074,0.0909091,5.6571429,1.0,48300.0
3109.0,0.0946379,0.5796573,0.7870698,0.1688646,0.5257732,6.2717647,0.1372549,181900.0
107.0,0.0066445,0.627907,0.8504673,0.0,0.2631579,5.5096154,0.8,39200.0
7009.0,0.0066652,0.4600086,0.6607219,0.0094165,0.130531,6.2863369,0.3898305,34000.0
234.0,0.0,0.4439462,0.7478632,0.6794872,0.1153846,6.1349693,0.6666667,26800.0
45.0,0.0,0.4953271,0.7333333,0.0,0.0,5.5263158,0.0,14999.0
404.0,0.0018727,0.4775281,0.700495,0.0024752,0.2,6.3961661,0.5,33700.0
133.0,0.0,0.456869,0.7443609,0.0,0.049505,6.2719298,1.0,26900.0
9159.0,0.0161538,0.4316792,0.7594716,0.0520799,0.1967655,5.5279275,0.2054795,53200.0
4413.0,0.0034499,0.4940793,0.6041242,0.0063449,0.2598684,6.7083894,0.4050633,65800.0
3298.0,0.0078387,0.5762598,0.7835052,0.0021225,0.3108974,7.2058197,0.3505155,157100.0
133.0,0.0,0.5083333,0.8345865,0.0,0.3888889,5.5652174,0.7142857,26300.0
16721.0,0.0144308,0.5340758,0.7207703,0.2149393,0.1611722,6.0549209,0.4681818,43100.0
894.0,0.0110063,0.5573899,0.8131991,0.0011186,0.0434783,5.776435,0.0,79400.0
468.0,0.0058685,0.4242958,0.8440171,0.0,0.3372093,6.7275204,0.9655172,39900.0
770.0,0.0005115,0.5150895,0.7662338,0.0,0.1549296,5.742284,0.9090909,31300.0
46.0,0.0,0.4421053,0.5217391,0.0,0.7777778,5.7142857,1.0,14999.0
263.0,0.0,0.377916,0.5323194,0.0,0.09375,5.2013423,0.6666667,24600.0
197.0,0.0,0.432304,0.5989848,0.0,0.1666667,6.2453988,0.625,14999.0
86.0,0.0045662,0.5799087,0.7209302,0.0813953,0.2727273,6.8709677,0.3333333,76000.0
1701.0,0.0250381,0.5332027,0.7942387,0.0094062,0.2181818,7.6028501,0.625,88900.0
768.0,0.0053528,0.5274939,0.7617187,0.0572917,0.0972222,6.0505051,0.2857143,31500.0
172.0,0.0,0.3842593,0.6627907,0.0,0.0909091,6.270073,0.3333333,14999.0
4941.0,0.0038114,0.4959814,0.6423801,0.0420967,0.1183206,6.452959,0.516129,44400.0
1055.0,0.0419628,0.5258883,0.8407583,0.0018957,0.1794872,8.4347826,0.1428571,250500.0
5595.0,0.0087648,0.5264567,0.6293119,0.0588025,0.1034483,6.1605505,0.3768116,41800.0
401.0,0.002947,0.5314342,0.7456359,0.0174564,0.0869565,5.8433735,0.5,50400.0
2560.0,0.0013271,0.4615129,0.6507813,0.05625,0.1282051,6.0085531,0.74,22200.0
425.0,0.0,0.4982847,0.7811765,0.0,0.0588235,5.6231884,0.5,37900.0
170.0,0.0,0.4642857,0.7941176,0.0058824,0.1428571,7.0866142,0.0,29700.0
2396.0,0.0142857,0.5324455,0.3981636,0.0133556,0.0454545,5.5658537,0.4,43300.0
393.0,0.0057252,0.5248092,0.7302799,0.0127226,0.0294118,6.0893471,1.0,89000.0
946.0,0.0,0.4398776,0.6596195,0.0454545,0.0681818,5.8330494,0.3333333,29600.0
3255.0,0.002484,0.3942512,0.8325653,0.0,0.1944444,7.0791337,0.5714286,47700.0
370.0,0.0011876,0.4714964,0.6351351,0.0,0.1111111,5.0892193,0.5,17100.0
152.0,0.0,0.4605911,0.75,0.0263158,0.3333333,6.0396825,0.0,31300.0
97.0,0.0,0.4608696,0.7628866,0.0,0.1,5.32,1.0,27900.0
142.0,0.002611,0.4569191,0.7535211,0.0,0.1935484,5.5806452,0.3333333,14999.0
55.0,0.0,0.4619883,0.8727273,0.0,0.0,6.1702128,0.0,34200.0
480.0,0.0,0.5428096,0.7833333,0.0,0.1724138,5.7314578,0.8,37900.0
1169.0,0.0160804,0.4710218,0.6954662,0.3011121,0.1481481,5.5758197,0.5625,43800.0
1281.0,0.0048174,0.5826572,0.882904,0.0117096,0.5769231,6.1417254,0.6,68500.0
100.0,0.0,0.4586777,0.69,0.0,0.1923077,6.1219512,1.0,17100.0
1649.0,0.0016508,0.4416013,0.7101273,0.1995149,0.1264368,5.4334278,0.4848485,30100.0
194.0,0.0037313,0.4813433,0.6907216,0.0,0.3529412,5.2677165,0.8333333,26900.0
2085.0,0.0179926,0.5207024,0.5736211,0.0067146,0.0933333,5.960827,0.3571429,58800.0
611.0,0.0,0.4498208,0.7414075,0.00491,0.1803279,5.5574163,0.7272727,32500.0
1093.0,0.0065337,0.5522696,0.8170174,0.0009149,0.3,6.2961373,0.6666667,127000.0
8099.0,0.0158359,0.5648256,0.8493641,0.0035807,0.3295019,7.6083009,0.372093,174300.0
126.0,0.0,0.4126394,0.6349206,0.0,0.1276596,5.6568627,1.0,14999.0
250.0,0.0049669,0.5066225,0.664,0.06,0.1818182,5.9340102,0.5,32900.0
499.0,0.0043924,0.4158126,0.6833667,0.0,0.0,6.128125,0.0,34800.0
3546.0,0.0009729,0.5435088,0.7944162,0.0093063,0.2426471,6.3841808,0.4848485,53800.0
3074.0,0.0154119,0.4819967,0.6909564,0.0045543,0.295082,7.489081,0.5833333,87800.0
1135.0,0.0227627,0.5335204,0.7013216,0.0008811,0.0344828,5.5132979,0.3333333,78500.0
7753.0,0.0051426,0.4780225,0.73004,0.0344383,0.1850534,6.2564605,0.4038462,36000.0
128.0,0.0,0.4377104,0.6796875,0.0,0.0769231,5.4901961,1.0,23800.0
1949.0,0.0041408,0.5095238,0.6393022,0.1513597,0.3653846,6.6517944,0.3508772,101100.0
3.0,0.0,0.4444444,1.0,0.0,0.0,5.6666667,0.0,52500.0
563.0,0.0,0.5093353,0.7300178,0.294849,0.09375,5.961326,0.6666667,35400.0
176.0,0.0,0.4427083,0.6193182,0.0,0.1666667,6.1555556,0.4285714,29800.0
179.0,0.0037106,0.4638219,0.7932961,0.0,0.2,6.7007299,0.5,29300.0
272.0,0.0024783,0.4622057,0.7573529,0.4522059,0.0,5.5682819,0.0,32100.0
55.0,0.0,0.4656489,0.6909091,0.0909091,0.2857143,5.673913,1.0,17500.0
12651.0,0.0561628,0.6016827,0.4843886,0.2006166,0.0995899,6.4851028,0.2176471,78900.0
145.0,0.0,0.5,0.7724138,0.0068966,0.0,5.2241379,0.0,19800.0
156.0,0.0,0.4520885,0.6474359,0.0,0.1176471,7.1239669,0.0,20800.0
88.0,0.0,0.4653465,0.6363636,0.0,0.0909091,6.2424242,1.0,22100.0
63.0,0.0054645,0.4644809,0.7936508,0.0,0.3333333,6.137931,0.0,23800.0
1480.0,0.003176,0.438294,0.7783784,0.0385135,0.1111111,5.3946869,0.7777778,23600.0
3740.0,0.0034874,0.4832171,0.6566845,0.0005348,0.1391586,6.2075099,0.4651163,46200.0
853.0,0.0041754,0.4791232,0.6400938,0.0,0.1060606,5.9688109,0.7142857,28300.0
969.0,0.0023301,0.5347573,0.7667699,0.001032,0.1066667,5.2948518,0.25,48400.0
173.0,0.0018051,0.3700361,0.8092486,0.0,0.1,6.0833333,0.0,51600.0
63.0,0.0,0.508982,0.7301587,0.4444444,0.0,6.0238095,0.0,28800.0
163.0,0.0,0.6149871,0.7239264,0.0,0.0348101,5.3448276,0.5454545,78900.0
631.0,0.001442,0.4888248,0.6101426,0.0475436,0.1372549,6.1105528,0.7142857,30600.0
493.0,0.0041051,0.547619,0.6653144,0.0,0.0262009,5.9153439,0.6666667,58100.0
68.0,0.0,0.40625,0.7205882,0.0,0.1666667,5.1346154,1.0,14999.0
291.0,0.0035047,0.5315421,0.8419244,0.0,0.1333333,6.8431373,1.0,46800.0
1837.0,0.0178975,0.535795,0.821448,0.0408274,0.3050847,5.8910615,0.2777778,46200.0
22905.0,0.1008655,0.5170751,0.6761406,0.0587645,0.1369637,5.2104392,0.2891566,160100.0
96.0,0.0,0.4603774,0.78125,0.3854167,0.2142857,5.4109589,1.0,15400.0
635.0,0.0,0.4294187,0.7133858,0.2976378,0.1914894,5.4243697,0.7222222,23700.0
848.0,0.0004706,0.5214118,0.7240566,0.1332547,0.1836735,5.1752266,0.5555556,27300.0
339.0,0.0,0.4651934,0.7168142,0.0,0.3076923,6.2460317,0.5,43000.0
5894.0,0.0325799,0.54346,0.7555141,0.0083135,0.369697,6.9794556,0.5163934,60700.0
181.0,0.0,0.4377593,0.718232,0.0,0.1304348,6.2014925,0.6666667,19100.0
604.0,0.0006798,0.496261,0.7384106,0.0049669,0.1707317,6.4085511,0.2857143,29700.0
4426.0,0.1294206,0.6236095,0.7311342,0.1604157,0.3090909,7.2872467,0.0588235,137000.0
752.0,0.006135,0.5705521,0.5226064,0.0013298,0.0,6.1841004,0.0,93200.0
6414.0,0.0072766,0.5160199,0.741503,0.0003118,0.1688312,6.4862865,0.2307692,62700.0
1588.0,0.0030973,0.4800885,0.7594458,0.0,0.0701754,6.5097276,0.5,53800.0
329.0,0.0009381,0.5393996,0.887538,0.0,0.0833333,7.2676056,0.0,103100.0
14.0,0.0,0.5263158,0.8571429,0.0,0.3333333,5.3076923,1.0,14999.0
145.0,0.0030211,0.5498489,0.6137931,0.0,0.0804598,5.2619048,0.8571429,35500.0
2802.0,0.0105377,0.4623075,0.6962884,0.0010707,0.2195122,5.7358958,0.4074074,41800.0
58.0,0.0,0.484375,0.5862069,0.0,0.0833333,5.7209302,1.0,31300.0
155.0,0.0,0.4784946,0.7096774,0.0,0.375,5.5950413,0.3333333,28000.0
1939.0,0.0097589,0.4494834,0.7178958,0.2315627,0.1494253,5.7990236,0.5,31000.0
32.0,0.0,0.5972222,0.75,0.03125,0.0,7.5555556,0.0,159400.0
645.0,0.0034562,0.5011521,0.7968992,0.0,0.2368421,5.7005545,0.5555556,30200.0
7595.0,0.0247057,0.4407556,0.8872943,0.0036866,0.7635135,6.1972308,0.6666667,41700.0
39.0,0.0,0.4285714,0.7948718,0.025641,0.0,8.7222222,0.0,139800.0
149.0,0.0,0.4354067,0.7718121,0.0,0.0810811,5.8813559,1.0,28300.0
579.0,0.0064,0.5808,0.9222798,0.015544,0.1666667,7.1867365,0.0,80900.0
106.0,0.0,0.6367713,0.5283019,0.0,0.0627803,5.0,1.0,55800.0
988.0,0.0003779,0.430839,0.6801619,0.0,0.0608696,7.100346,0.7142857,53600.0
684.0,0.0018927,0.437224,0.625731,0.0,0.2222222,5.3595506,0.6,21000.0
1555.0,0.0010456,0.4184442,0.7594855,0.0,0.0918367,6.3570776,0.6666667,53000.0
1562.0,0.0119048,0.5716412,0.8233035,0.0012804,0.3243243,6.7450067,0.25,65700.0
330.0,0.0021622,0.5394595,0.8606061,0.0,0.1142857,5.4014337,1.0,23800.0
1728.0,0.0061187,0.5370182,0.8032407,0.0931713,0.1092437,6.2110951,0.7692308,47100.0
728.0,0.0005784,0.4788895,0.6401099,0.0013736,0.1166667,6.3530702,0.8571429,35500.0
1090.0,0.0029608,0.5048113,0.6981651,0.0,0.1666667,6.7798036,0.6,38100.0
5261.0,0.0176184,0.4230618,0.8466071,0.0131154,0.0903226,3.8872604,0.1428571,116700.0
74.0,0.0,0.4204204,0.7702703,0.0,0.0,3.9444444,0.0,30800.0
583.0,0.000753,0.3968373,0.6003431,0.0,0.3191489,5.4441341,0.6,20300.0
7591.0,0.0049387,0.4927277,0.673956,0.0492689,0.1955403,6.119858,0.5175439,33700.0
32.0,0.0,0.4857143,0.6875,0.0,0.0,5.9032258,0.0,14999.0
96.0,0.0,0.4401709,0.71875,0.0104167,0.0,6.3580247,0.0,14999.0
298.0,0.007377,0.3090164,0.6577181,0.3288591,0.0555556,6.2797927,1.0,33800.0
97.0,0.0,0.4291045,0.7835052,0.0,0.2857143,5.5172414,1.0,15200.0
147.0,0.0078947,0.4447368,0.7687075,0.0,0.0833333,6.05,1.0,24300.0
107.0,0.0,0.4912892,0.7850467,0.271028,0.0,6.09375,0.0,35800.0
6239.0,0.0773976,0.5568619,0.8626382,0.0019234,0.3398058,7.3234473,0.4857143,215000.0
2097.0,0.002277,0.4732448,0.6771578,0.0,0.1955307,5.8480931,0.5714286,18200.0
97.0,0.0,0.4351852,0.6494845,0.0,0.0526316,5.3614458,0.0,14999.0
1736.0,0.0032946,0.5172533,0.9326037,0.0,0.1590909,7.5723492,0.2857143,93000.0
125.0,0.0,0.4605263,0.608,0.0,0.1111111,6.1111111,1.0,21200.0
7145.0,0.012866,0.4515668,0.6347096,0.0012596,0.1731343,5.7412715,0.3103448,52000.0
659.0,0.0,0.5084746,0.6388467,0.0,0.0356021,6.6452906,0.9264706,178000.0
30.0,0.0,0.4788732,0.6,0.0,0.0,5.5652174,0.0,14999.0
21189.0,0.0278465,0.4567546,0.5412714,0.0057577,0.0972973,6.2073566,0.3,66600.0
1109.0,0.0081851,0.4302491,0.6609558,0.0036069,0.1190476,5.41133,0.8666667,19400.0
346.0,0.0,0.4506115,0.7572254,0.6213873,0.06,5.9109312,0.6666667,18000.0
154.0,0.0047619,0.4952381,0.7792208,0.0,0.375,5.6269841,0.8333333,20900.0
1158.0,0.0011173,0.4454376,0.6286701,0.0112263,0.2673267,5.7229336,0.8518519,18700.0
168.0,0.0,0.4670782,0.7797619,0.0,0.1,6.754386,1.0,29000.0
1124.0,0.0044743,0.3831096,0.7482206,0.6859431,0.125,5.7006897,0.4166667,17500.0
3845.0,0.0028312,0.4494777,0.6915475,0.4036411,0.1452991,6.0666396,0.6078431,30700.0
164.0,0.0021322,0.5820896,0.6829268,0.0,0.25,6.7217391,0.0,35700.0
145.0,0.0055866,0.3994413,0.6896552,0.0068966,0.0,5.1808511,0.0,14999.0
3209.0,0.0063973,0.4836139,0.677158,0.0735432,0.0423841,5.2944606,0.8125,31300.0
343.0,0.002849,0.4776828,0.8338192,0.1924198,0.1333333,5.9310345,1.0,57100.0
212.0,0.004415,0.4172185,0.5990566,0.0,0.3448276,6.0304878,0.7,14999.0
35.0,0.0108696,0.5108696,0.6571429,0.0,0.0,5.8666667,0.0,34200.0
359.0,0.0010707,0.5107066,0.7270195,0.0027855,0.2272727,6.0643939,1.0,30300.0
6725.0,0.0197719,0.5536707,0.7195539,0.02171,0.2035928,6.1390065,0.6176471,95900.0
331.0,0.0047506,0.4809976,0.6555891,0.0030211,0.0,6.2890995,0.0,40400.0
211.0,0.0410959,0.5017123,0.8104265,0.0047393,0.2142857,6.2777778,0.6666667,38300.0
5066.0,0.0219519,0.5268461,0.7372681,0.0108567,0.0869565,6.6124729,0.5,54900.0
1748.0,0.00625,0.4956731,0.6235698,0.0251716,0.2137931,6.2192047,0.5483871,26300.0
304.0,0.0107527,0.4905914,0.6381579,0.0065789,0.1111111,6.0292398,0.0,54200.0
282.0,0.0087848,0.5021962,0.7021277,0.0,0.3125,5.3090909,0.6,15100.0
587.0,0.047901,0.3022067,0.8483816,0.0102215,0.1142857,9.0438931,1.0,500001.0
484.0,0.0,0.4844316,0.7582645,0.0,0.137931,6.7948718,0.5,43800.0
99.0,0.0,0.5877193,0.6464646,0.0,0.0909091,6.8676471,1.0,42000.0
157.0,0.0,0.4771689,0.7643312,0.0,0.125,6.0551181,1.0,25800.0
494.0,0.0061856,0.6113402,0.6275304,0.0060729,0.0503432,5.3169935,0.3068182,69100.0
87.0,0.0,0.4166667,0.6321839,0.0344828,0.0606061,5.9333333,0.0,31300.0
64.0,0.0061728,0.4444444,0.640625,0.0,0.0,5.2162162,0.0,23800.0
248.0,0.0029326,0.4721408,0.8024194,0.0,0.375,5.6804124,1.0,30100.0
375.0,0.0022883,0.4805492,0.6826667,0.1173333,0.2857143,5.528125,0.8333333,17300.0
2187.0,0.0055188,0.5196836,0.7050754,0.0,0.1204819,6.0890635,0.1,63500.0
40.0,0.0,0.6,0.675,0.0,0.0,5.8064516,0.0,21300.0
214.0,0.0,0.3886256,0.5747664,0.0,0.08,5.6470588,1.0,16300.0
2552.0,0.0071157,0.4909867,0.6481191,0.0254702,0.1075269,6.4702381,0.55,42400.0
3531.0,0.0095585,0.4722349,0.691872,0.0048145,0.0944444,5.6325137,0.1176471,66100.0
31403.0,0.0142128,0.4601301,0.610292,0.0831131,0.1312217,6.7743607,0.4854111,27500.0
721.0,0.0032376,0.5228652,0.8987517,0.0041609,0.0909091,7.1426202,0.0,86800.0
13.0,0.0,0.72,0.5384615,0.0,0.0,5.4444444,0.0,46300.0
10838.0,0.0167813,0.5373438,0.8466507,0.0104263,0.4087302,7.2542136,0.4368932,201200.0
1073.0,0.0057327,0.4285202,0.7027027,0.0745573,0.2388889,5.374269,0.6511628,14999.0
800.0,0.000502,0.4794177,0.69375,0.185,0.0655738,5.7116183,0.5,19000.0
45.0,0.0,0.4609375,0.8666667,0.0,0.0,6.1052632,0.0,25000.0
167.0,0.0020747,0.5207469,0.8143713,0.0,0.2,6.5774648,0.0,29900.0
45.0,0.0,0.5144928,0.7777778,0.0,0.0,4.8064516,0.0,41700.0
174.0,0.0,0.535545,0.6724138,0.0,0.0,6.6666667,0.0,21100.0
143.0,0.0,0.4270016,0.9370629,0.0,0.0,4.6015038,0.0,24600.0
1064.0,0.0010703,0.386015,0.6306391,0.0216165,0.1275168,5.345021,0.5,14999.0
708.0,0.0157846,0.6239554,0.9081921,0.0127119,0.6590909,8.9302671,0.5172414,187700.0
313.0,0.0083218,0.4368932,0.6485623,0.0,0.2142857,6.6733871,0.8333333,14999.0
28.0,0.0,0.4204545,0.75,0.0,0.1,6.1923077,0.0,14999.0
7678.0,0.022369,0.547758,0.6583746,0.1882001,0.2863071,5.8980132,0.821256,138500.0
1468.0,0.0051435,0.4166215,0.643733,0.0006812,0.2352941,6.4688951,0.7142857,32500.0
404.0,0.0010163,0.4857724,0.6633663,0.0247525,0.2391304,5.2547771,0.8181818,25300.0
13500.0,0.0698936,0.279614,0.4415556,0.0628889,0.0454042,7.2198391,0.3170732,77300.0
132.0,0.0,0.5073314,0.7651515,0.0,0.2,6.7476636,1.0,27200.0
255.0,0.0119048,0.5491071,0.8588235,0.0,0.5,9.0942623,0.8333333,492600.0
1353.0,0.0024278,0.442676,0.6947524,0.3303769,0.1259843,5.7378319,0.3125,30800.0
3410.0,0.0058275,0.4370629,0.6483871,0.0014663,0.1318458,5.8764623,0.7076923,34600.0
87.0,0.0,0.45,0.5977011,0.0,0.2857143,5.880597,0.75,20100.0
293.0,0.0457666,0.5858124,0.8634812,0.0750853,0.64,7.6382979,0.0625,91400.0
42.0,0.0,0.4504505,0.8333333,0.0,0.125,6.6666667,1.0,18800.0
724.0,0.0127139,0.5100244,0.7720994,0.0069061,0.1538462,6.3741935,0.7857143,78400.0
2458.0,0.0435814,0.5244755,0.8218063,0.007323,0.2342342,8.227296,0.6538462,306200.0
50.0,0.0,0.4878049,0.7,0.0,0.5,5.4418605,1.0,23300.0
3697.0,0.0419086,0.5273936,0.7186908,0.0135245,0.308642,6.6449563,0.32,176700.0
260.0,0.0042076,0.5371669,0.8692308,0.0,0.4,6.9220779,0.5,61000.0
33.0,0.0,0.52,0.7272727,0.0,0.0769231,6.25,1.0,14999.0
175.0,0.0,0.4864865,0.6,0.0057143,0.1428571,5.0909091,1.0,72500.0
15110.0,0.0114644,0.5045319,0.7322303,0.2380543,0.1340996,5.8812961,0.6952381,37000.0
5407.0,0.0024108,0.4958274,0.6842981,0.5958942,0.0282132,5.3675299,0.1111111,46300.0
80.0,0.0952381,0.4675325,0.7875,0.0875,0.4545455,5.1692308,1.0,33100.0
2474.0,0.0018179,0.4473641,0.632983,0.0012126,0.0941476,6.0006028,0.5675676,29200.0
51.0,0.0,0.4916667,0.5882353,0.0,0.0,5.3846154,0.0,14999.0
28.0,0.0,0.4520548,0.75,0.0,0.0833333,5.3846154,1.0,14999.0
276.0,0.0043796,0.5240876,0.7391304,0.0144928,0.173913,6.1014493,0.75,25400.0
187.0,0.0,0.4652778,0.657754,0.0,0.1415094,4.6515152,0.7333333,15300.0
106.0,0.0,0.4396887,0.6698113,0.0,0.0,6.0869565,0.0,26800.0
49673.0,0.0174822,0.5203262,0.7083526,0.3603769,0.2506329,6.3274321,0.3616162,63000.0
1048.0,0.0040099,0.5647748,0.9236641,0.0028626,0.5227273,7.0992761,0.5652174,79600.0
112.0,0.0221519,0.5348101,0.75,0.0,0.3333333,5.4719101,0.0,39000.0
157.0,0.0,0.4605263,0.6751592,0.0127389,0.1904762,5.5583333,0.5,14999.0
309.0,0.0,0.4767442,0.7022654,0.0,0.0769231,5.3524229,0.8571429,22600.0
167.0,0.0,0.4618834,0.7664671,0.0,0.1333333,6.0984848,1.0,16100.0
350.0,0.1035387,0.4482307,0.6342857,0.0085714,0.1782609,4.1467181,0.8292683,31000.0
2605.0,0.0151053,0.4763027,0.737428,0.1332054,0.1642336,6.114515,0.7111111,35400.0
2376.0,0.0116841,0.5435426,0.8143939,0.003367,0.2571429,7.2577055,0.1111111,95400.0
977.0,0.0013268,0.4643963,0.629478,0.0010235,0.1382114,5.9175911,0.2352941,32200.0
31.0,0.0,0.5694444,0.5806452,0.0,0.25,5.2307692,1.0,14999.0
394.0,0.002008,0.4226908,0.6573604,0.0,0.0909091,5.5670498,0.6,29500.0
426.0,0.0008511,0.4408511,0.7558685,0.0,0.3636364,6.2064897,0.375,36100.0
13000.0,0.0562327,0.5253139,0.7665385,0.2314615,0.502994,6.9843145,0.5059524,178800.0
179.0,0.0,0.4935897,0.7597765,0.0055866,0.2,6.6643836,1.0,36900.0
401.0,0.0020141,0.4914401,0.7157107,0.0049875,0.2105263,6.7382812,0.25,63600.0
1313.0,0.0016634,0.4435819,0.6953542,0.219345,0.2166667,5.647541,0.6538462,27400.0
418.0,0.0151915,0.6169089,0.7559809,0.062201,0.3953488,7.1773256,0.8823529,133800.0
2772.0,0.0139043,0.5173013,0.6767677,0.0119048,0.3489933,6.9323123,0.1923077,71500.0
