climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
273,-6,0.35,0.24,0.1,-11,-9,-0.019,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.021
-233,-8,0.61,-0.04,0.6,-11,12,-0.002,-0.7,-0.0008,-0.0008,-0.0008,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.019
-158,76,-0.06,0.14,-1.2,-7,-14,0.011,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
-132,4,-0.39,0.14,0.3,-10,-3,-0.014,-1.0,-0.0005,-0.0007,-0.0007,-0.0009,0.0002,0.0,0.0002,0.0,-0.0009,0.02
86,-10,-0.21,-0.08,0.6,-5,7,-0.01,0.0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.025
-182,-20,-0.44,-0.05,1.9,-4,-5,-0.015,2.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.017
-218,-23,-0.54,-0.18,1.4,-11,9,-0.015,4.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.016
-56,-46,-0.82,0.0,-0.1,-15,9,-0.018,0.2,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.019
-138,-13,-0.2,0.02,0.8,-6,-1,-0.016,-0.1,-0.0006,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.021
701,-19,-0.13,-0.09,0.8,-12,15,-0.016,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.023
-241,-11,0.25,0.06,-0.3,-7,-6,0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0001,0.0,-0.0004,0.018
166,9,0.09,0.04,-1.6,-8,-2,0.008,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
223,-5,-0.11,-0.13,0.4,-7,15,-0.005,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,0.018
-68,-43,-0.16,-0.05,-0.1,-6,5,0.001,0.2,-0.0003,-0.0003,-0.0003,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-254,28,0.23,0.17,-0.5,-6,-18,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.019
-155,-49,-0.07,-0.07,2.0,-4,8,-0.012,-0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-468,28,0.23,0.06,0.6,-12,-3,0.004,0.6,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.019
-828,-37,-0.26,-0.23,1.8,-10,3,-0.015,5.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.016
-305,3,-0.09,0.1,1.0,-14,-3,-0.009,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,-0.0001,0.0,-0.001,0.019
123,-11,0.1,-0.02,-0.7,-7,2,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018
-143,-69,-0.18,-0.13,0.4,-10,14,-0.013,1.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
-29,-46,-0.37,-0.14,-1.7,-8,14,0.015,0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
48,-31,0.43,0.13,-0.4,-11,-10,-0.006,-0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.021
-12,-14,-0.15,0.13,0.8,-9,-9,-0.019,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.029
-202,18,-0.39,0.03,0.2,-6,-3,-0.007,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
296,-3,0.22,-0.09,-1.8,-8,11,0.014,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.018
-593,-27,-0.22,0.0,2.5,-17,8,-0.012,2.0,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.027
-160,-2,0.13,0.08,0.8,-5,-8,-0.006,0.0,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.027
20,-63,0.3,-0.08,-0.9,-8,8,0.011,1.2,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.017
-261,-67,0.4,0.13,0.6,-15,0,-0.006,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.039
133,-44,-0.3,0.01,1.0,-7,1,-0.001,-0.2,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
190,6,0.35,0.17,-1.5,-16,-7,0.015,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.021
92,10,-0.32,0.03,0.0,-6,-3,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-93,-78,0.5,-0.04,0.3,-12,9,-0.008,-0.2,-0.0018,-0.0016,-0.0016,-0.0016,-0.0003,0.0,0.0,0.0,-0.0016,0.043
28,11,0.3,0.33,1.5,-13,-29,-0.023,0.1,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.022
176,-8,0.2,0.05,-0.5,-15,6,-0.003,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.021
-490,-30,-0.23,0.05,0.4,-10,-3,-0.011,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
635,-37,-0.49,0.13,1.0,-11,-2,-0.002,-0.8,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.036
-210,-15,0.35,0.07,0.5,-11,-2,0.005,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.03
-104,-43,-0.59,0.02,-0.5,-6,3,0.001,-1.1,-0.0003,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0001,0.0,-0.0005,0.018
170,-26,0.24,0.0,0.8,-9,3,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.025
-111,-62,-0.04,0.03,1.0,-12,8,-0.003,-1.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
74,-22,0.53,0.05,0.1,-11,0,0.008,-0.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.021
68,21,-0.42,0.06,-1.6,-13,3,0.013,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.045
215,3,0.14,0.17,0.8,-8,-18,-0.003,-0.2,-0.0006,-0.0006,-0.0006,-0.0005,-0.0002,0.0,-0.0001,0.0,-0.0005,0.022
-420,24,0.18,0.19,0.5,-10,-18,-0.005,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018
244,9,-0.08,0.09,-0.6,-8,-7,0.001,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
65,-48,0.44,-0.05,1.2,-14,13,-0.003,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018
200,-20,0.52,0.2,1.6,-17,-11,-0.01,1.0,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.024
-3,-17,-0.52,0.11,1.5,-9,-9,-0.015,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.026
-164,-49,-0.59,0.02,1.3,-11,-6,-0.022,1.4,-0.001,-0.0011,-0.0011,-0.0013,0.0001,0.0,0.0002,0.0,-0.0013,0.026
380,-9,-0.06,-0.06,-1.7,-13,12,0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
-234,11,0.04,0.11,-0.3,-7,-11,-0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-215,-37,-0.45,0.14,0.1,-19,3,-0.011,-0.1,-0.0014,-0.0015,-0.0015,-0.0015,0.0002,0.0,0.0,0.0,-0.0015,0.026
138,-29,-0.05,-0.07,1.3,-9,10,0.0,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-123,-3,0.2,0.06,0.7,-6,-6,0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0002,0.0,-0.0003,0.018
-45,-18,0.2,-0.05,-1.1,-7,6,0.007,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.021
-197,-20,-0.02,0.15,-1.3,-11,-11,0.007,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
-207,7,-0.66,0.06,-0.1,-10,-3,-0.018,-0.2,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.019
148,-48,-0.35,0.03,0.1,-18,12,0.012,-0.2,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.019
250,23,0.44,0.2,-0.6,-14,4,0.012,-2.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
426,-35,-0.02,0.01,0.2,-10,3,-0.012,-0.1,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.023
-49,-14,0.44,0.02,-0.1,-7,-1,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0002,0.0,-0.0002,0.0,-0.0003,0.02
168,22,-0.31,-0.09,-0.5,-6,11,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-251,-10,-0.09,0.02,0.5,-13,9,0.009,-0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
345,-50,0.74,0.06,0.2,-18,9,0.011,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.032
647,-21,0.12,-0.12,-0.5,-6,12,0.005,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.028
-78,-8,0.02,0.26,-2.1,-18,-10,-0.012,-0.3,-0.0014,-0.0015,-0.0015,-0.0015,0.0001,0.0,0.0,0.0,-0.0015,0.028
-123,-27,-0.41,-0.02,0.5,-10,-3,-0.017,0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
-60,-20,-0.34,0.05,0.2,-9,-4,-0.01,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-498,42,0.43,0.2,0.8,-14,-14,0.007,-0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
-120,-30,-0.57,-0.01,0.1,-7,2,-0.029,0.0,-0.0007,-0.0008,-0.0008,-0.001,0.0001,0.0,0.0002,0.0,-0.001,0.016
-442,4,0.31,0.3,0.7,-9,-37,-0.022,1.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
-82,-64,0.02,0.04,-0.9,-11,0,-0.015,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.016
-357,-7,-0.36,0.31,-1.0,-22,-10,0.025,0.6,-0.0012,-0.0014,-0.0014,-0.0015,0.0002,0.0,0.0002,0.0,-0.0015,0.04
-125,-13,0.2,0.3,1.0,-15,-15,-0.009,-0.7,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.039
119,10,0.18,0.14,1.3,-13,0,-0.024,-1.6,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.024
-130,-91,0.04,-0.15,0.4,-6,16,0.001,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
307,-30,0.34,0.2,-1.4,-20,1,0.021,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.029
378,6,-0.25,0.1,-0.9,-14,-9,0.007,1.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022
-176,-22,0.43,0.09,-0.3,-14,1,0.015,-0.2,-0.001,-0.0009,-0.0009,-0.0008,-0.0002,0.0,-0.0002,0.0,-0.0008,0.027
-281,3,0.32,-0.15,-0.5,-9,4,0.012,3.6,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.017
-79,-26,0.19,0.09,0.3,-6,-9,0.004,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
-581,-20,-0.1,0.04,-1.4,-17,13,0.028,-0.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
300,-9,-0.02,-0.03,0.1,-6,3,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
229,-14,0.01,-0.16,-0.5,-8,20,0.009,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.019
-76,8,0.26,0.15,-0.5,-13,-16,0.009,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022
-288,-15,0.25,0.19,0.2,-19,-8,-0.009,0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.02
-13,-24,0.15,0.12,1.5,-8,-15,-0.011,1.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.021
530,-17,-0.54,0.11,-0.2,-15,1,-0.003,0.6,-0.0008,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.02
-499,26,0.13,0.25,1.2,-7,-28,-0.025,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.022
43,-2,0.12,0.05,0.7,-5,-6,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004,0.017
-192,-36,-0.52,0.04,-0.9,-12,-2,0.015,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-496,-30,-0.34,-0.14,0.7,-5,15,0.0,0.1,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004,0.016
142,-25,0.36,0.1,-0.2,-13,6,-0.002,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.021
145,-19,0.08,-0.03,-0.4,-9,3,0.015,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018
-8,42,0.09,0.13,-1.1,-20,6,0.023,0.1,-0.001,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.027
184,11,-0.29,-0.1,0.3,-6,11,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-189,5,-0.24,0.08,0.3,-7,-8,-0.006,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,0.017
-139,-2,0.26,0.16,-0.4,-10,-11,0.0,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.026
-152,5,-0.06,0.19,-0.8,-10,-13,0.018,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.033
-50,-19,0.18,0.04,-1.3,-14,5,0.022,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
241,-19,-0.1,-0.15,1.5,-8,22,-0.009,-1.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.015
206,-8,-0.13,-0.09,0.0,-12,13,0.011,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-341,-22,-0.14,0.1,-0.8,-13,-4,-0.001,0.0,-0.0007,-0.0007,-0.0007,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.018
130,-15,-0.31,0.07,0.9,-12,-4,-0.014,-0.5,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.02
17,-45,0.21,0.12,0.6,-14,-3,-0.011,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.021
-17,-57,-0.14,-0.01,-1.2,-12,9,0.005,-0.4,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.017
247,-12,-0.43,-0.13,0.3,-13,18,-0.012,0.2,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0,0.0002,0.0,-0.0011,0.021
216,-18,-0.33,0.19,0.7,-11,-16,-0.018,-0.3,-0.0009,-0.0009,-0.0009,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.02
-159,-27,-0.11,0.0,-0.9,-9,3,0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004,0.017
-156,-46,0.57,0.07,-1.1,-7,-6,0.007,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,-0.0001,0.0,-0.0003,0.017
185,-14,0.16,-0.07,-0.4,-10,12,0.014,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-310,-15,0.26,0.08,0.2,-6,-8,0.0,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-383,14,-0.13,0.09,1.2,-5,-10,-0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
-323,25,0.16,-0.02,-1.5,-9,7,0.011,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.018
597,-52,-0.47,-0.12,-1.9,-17,20,0.036,0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.032
-258,-27,-0.03,0.05,0.1,-10,-2,-0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.016
171,-20,0.23,0.13,0.6,-9,-12,-0.005,0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.022
144,-33,-0.24,-0.04,1.5,-6,3,-0.017,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.03
10,5,-0.1,0.12,-0.4,-7,-12,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018
-16,-10,-0.05,0.04,-1.2,-7,1,0.007,-1.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.027
-276,13,-0.18,0.09,0.6,-5,-10,-0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-134,-3,0.19,0.14,0.7,-14,-7,-0.01,0.0,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.019
-124,-61,-0.31,-0.03,-1.8,-14,8,-0.003,1.0,-0.0005,-0.0008,-0.0008,-0.0009,0.0002,0.0,0.0001,0.0,-0.0009,0.018
-64,-16,0.2,0.12,0.0,-7,-12,-0.009,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
148,-19,-0.46,0.0,-0.6,-12,6,-0.003,-0.1,-0.0008,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.02
-147,-15,-0.49,-0.11,-1.8,-13,9,0.014,0.9,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
68,-28,0.45,0.16,-1.2,-19,0,0.024,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.021
-426,-28,0.02,0.04,0.0,-6,-4,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.015
464,-27,0.18,-0.16,-0.5,-6,19,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.022
-531,44,-0.25,0.02,0.5,-10,3,0.006,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017
276,-2,0.23,0.02,1.7,-10,2,-0.007,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
39,-36,-0.09,-0.09,0.1,-13,16,-0.003,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.024
-615,-9,-0.32,0.35,-0.5,-17,-15,0.007,-0.4,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.031
123,-32,-0.41,-0.04,0.3,-6,5,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.015
621,10,0.21,0.09,-1.6,-13,8,0.016,-2.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
-145,-11,0.36,0.12,0.1,-6,-13,-0.006,-1.1,-0.0005,-0.0005,-0.0005,-0.0004,0.0,0.0,-0.0001,0.0,-0.0004,0.018
-259,-25,0.43,-0.03,0.4,-19,7,0.017,3.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
-470,-23,-0.13,0.01,2.3,-13,8,-0.006,-0.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027
121,-5,-0.25,-0.01,0.1,-7,1,-0.007,-0.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.02
49,-33,0.41,-0.07,1.1,-9,7,-0.011,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.039
46,-27,-0.08,0.23,-0.5,-14,-6,0.011,-0.2,-0.0025,-0.0023,-0.0023,-0.0022,-0.0002,0.0,-0.0002,0.0,-0.0022,0.074
-586,5,0.21,0.22,0.6,-15,-8,-0.012,-1.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.026
-35,-14,0.03,0.04,-0.2,-8,-2,-0.013,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.024
-241,-49,-0.25,0.17,-0.5,-13,-5,0.004,-0.1,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.055
136,-30,0.12,0.01,-1.7,-17,9,0.022,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02
276,-35,0.06,0.02,0.0,-6,7,-0.004,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018
-233,-32,0.01,0.11,0.6,-17,-3,-0.013,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.02
-660,-58,0.03,0.02,-0.8,-13,12,0.014,-1.0,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019
-27,14,0.06,0.19,-0.9,-12,-16,-0.006,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
361,-45,-0.15,-0.05,1.7,-8,14,-0.014,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017
-285,-6,-0.11,0.23,-0.7,-20,-3,-0.004,-0.1,-0.0018,-0.0018,-0.0018,-0.0018,0.0,0.0,0.0,0.0,-0.0018,0.032
-458,22,-0.34,0.1,1.8,-11,-7,-0.026,0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.021
82,-41,0.14,-0.22,-1.3,-7,26,0.013,0.3,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.016
17,-16,0.23,0.04,0.4,-9,-2,-0.009,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-340,-27,0.02,0.06,-0.8,-7,-6,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
-28,-30,0.43,0.18,0.5,-10,-15,-0.006,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-246,-5,-0.09,0.01,1.2,-6,-2,-0.009,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.015
344,41,0.22,0.04,-0.8,-13,2,0.014,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.022
108,-21,0.16,0.05,0.7,-12,2,0.001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
-510,10,0.04,0.15,-0.3,-8,-12,0.002,-1.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017
201,-10,-0.66,0.22,0.8,-10,-30,-0.015,1.4,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.021
65,66,-0.03,0.14,0.5,-7,-17,-0.01,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.022
67,-23,-0.16,-0.21,-0.5,-8,24,0.012,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.015
-58,-20,-0.24,-0.17,-2.7,-14,19,0.022,1.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,0.022
